"HelpUri","ResolvedCommandName","DisplayName","ReferencedCommand","ResolvedCommand","Definition","Options","Description","OutputType","Name","CommandType","Source","Version","Visibility","ModuleName","Module","RemotingCapability","Parameters","ParameterSets"
"",,,,,"Get-VMMigrationNetwork
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMMigrationNetwork","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMNetworkAdapter
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMNetworkAdapter","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMNetworkAdapterAcl
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMNetworkAdapterAcl","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMNetworkAdapterExtendedAcl
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMNetworkAdapterExtendedAcl","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMNetworkAdapterFailoverConfiguration
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMNetworkAdapterFailoverConfiguration","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMNetworkAdapterIsolation
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMNetworkAdapterIsolation","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMNetworkAdapterRoutingDomainMapping
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMNetworkAdapterRoutingDomainMapping","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMNetworkAdapterTeamMapping
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMNetworkAdapterTeamMapping","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMNetworkAdapterVlan
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMNetworkAdapterVlan","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMPartitionableGpu
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMPartitionableGpu","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMProcessor
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMProcessor","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMRemoteFx3dVideoAdapter
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMRemoteFx3dVideoAdapter","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMRemoteFXPhysicalVideoAdapter
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMRemoteFXPhysicalVideoAdapter","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMReplication
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMReplication","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMReplicationAuthorizationEntry
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMReplicationAuthorizationEntry","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMReplicationServer
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMReplicationServer","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMResourcePool
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMResourcePool","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSan
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSan","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMScsiController
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMScsiController","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSecurity
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSecurity","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSnapshot
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSnapshot","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMStoragePath
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMStoragePath","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSwitch
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSwitch","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSwitchExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSwitchExtension","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSwitchExtensionPortData
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSwitchExtensionPortData","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSwitchExtensionPortFeature
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSwitchExtensionPortFeature","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSwitchExtensionSwitchData
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSwitchExtensionSwitchData","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSwitchExtensionSwitchFeature
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSwitchExtensionSwitchFeature","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSwitchTeam
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSwitchTeam","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSystemSwitchExtension
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSystemSwitchExtension","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSystemSwitchExtensionPortFeature
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSystemSwitchExtensionPortFeature","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMSystemSwitchExtensionSwitchFeature
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMSystemSwitchExtensionSwitchFeature","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-VMVideo
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-VMVideo","Cmdlet","Hyper-V","2.0.0.0","Public","Hyper-V","Hyper-V","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WheaMemoryPolicy
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WheaMemoryPolicy","Cmdlet","Whea","2.0.0.0","Public","Whea","Whea","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WIMBootEntry
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WIMBootEntry","Cmdlet","Dism","3.0","Public","Dism","Dism","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WinAcceptLanguageFromLanguageListOptOut
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WinAcceptLanguageFromLanguageListOptOut","Cmdlet","International","2.0.0.0","Public","International","International","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WinCultureFromLanguageListOptOut
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WinCultureFromLanguageListOptOut","Cmdlet","International","2.0.0.0","Public","International","International","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WinDefaultInputMethodOverride
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WinDefaultInputMethodOverride","Cmdlet","International","2.0.0.0","Public","International","International","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WindowsCapability
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WindowsCapability","Cmdlet","Dism","3.0","Public","Dism","Dism","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WindowsDeveloperLicense
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WindowsDeveloperLicense","Cmdlet","WindowsDeveloperLicense","1.0.0.0","Public","WindowsDeveloperLicense","WindowsDeveloperLicense","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WindowsDriver
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WindowsDriver","Cmdlet","Dism","3.0","Public","Dism","Dism","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WindowsEdition
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WindowsEdition","Cmdlet","Dism","3.0","Public","Dism","Dism","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WindowsErrorReporting
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WindowsErrorReporting","Cmdlet","WindowsErrorReporting","1.0","Public","WindowsErrorReporting","WindowsErrorReporting","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WindowsFeature
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WindowsFeature","Cmdlet","ServerManager","2.0.0.0","Public","ServerManager","ServerManager","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WindowsImage
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WindowsImage","Cmdlet","Dism","3.0","Public","Dism","Dism","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WindowsImageContent
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WindowsImageContent","Cmdlet","Dism","3.0","Public","Dism","Dism","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WindowsOptionalFeature
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WindowsOptionalFeature","Cmdlet","Dism","3.0","Public","Dism","Dism","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WindowsPackage
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WindowsPackage","Cmdlet","Dism","3.0","Public","Dism","Dism","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WindowsSearchSetting
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WindowsSearchSetting","Cmdlet","WindowsSearch","1.0.0.0","Public","WindowsSearch","WindowsSearch","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WinEvent
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WinEvent","Cmdlet","Microsoft.PowerShell.Diagnostics","7.0.0.0","Public","Microsoft.PowerShell.Diagnostics","Microsoft.PowerShell.Diagnostics","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
"",,,,,"Get-WinHomeLocation
","ReadOnly",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.PSTypeName]","Get-WinHomeLocation","Cmdlet","International","2.0.0.0","Public","International","International","PowerShell",,"System.Collections.ObjectModel.ReadOnlyCollection`1[System.Management.Automation.CommandParameterSetInfo]"
